name,categories,city,state,postalCode,latitude,longitude
Subway,Fast Food,New York,NY,10027,40.806917999999996,-73.944175
Steak 'n Shake,"American Restaurant, Fast Food Restaurant, and Breakfast Spot",Saint Louis,MO,63127,38.556743,-90.40756999999999
Steak 'n Shake,Fast Food Restaurant,Saint Louis,MO,63127,38.556743,-90.40756999999999
Subway,Fast Food Restaurant Historic Downtown,Los Angeles,CA,90013,34.050784,-118.248154
Subway,Fast Food,Los Angeles,CA,90025,34.04048,-118.463493
Mignano Bros,Fast Food Restaurants,Glen Rock,PA,17327,39.793478,-76.730896
Pizza Hut,Fast Food Restaurants,Cedar Rapids,IA,52404,41.945042,-91.66682800000001
Pizza Hut,Fast Food Restaurants,Independence,IA,50644,42.468562,-91.907337
Pizza Hut,Fast Food Restaurants,Creston,IA,50801,41.0492,-94.360513
Pizza Hut,Fast Food Restaurants,Ankeny,IA,50023,41.737306,-93.599406
Pizza Hut,Fast Food Restaurants,Urbandale,IA,50322,41.628525,-93.73043299999999
Crown Fried Chicken,Fast Food Restaurants,Coatesville,PA,19320,39.983436,-75.820852
Steak 'n Shake,Fast Food Restaurants,Cleveland,TN,37312,35.204989000000005,-84.849295
Steak 'n Shake,Fast Food Restaurants,Clarksville,TN,37040,36.589220000000005,-87.29281999999999
Steak 'n Shake,Fast Food Restaurant,Antioch,TN,37013,36.043839,-86.658535
Steak 'n Shake,Fast Food Restaurant,Pickerington,OH,43147,39.92788,-82.787581
Steak 'n Shake,Fast Food Restaurants,Miamisburg,OH,45342,39.627899,-84.225678
Steak 'n Shake,Fast Food Restaurants,Hamilton,OH,45013,39.425294,-84.59671800000001
Steak 'n Shake,"American Restaurant, Fast Food Restaurant, and Breakfast Spot",Cincinnati,OH,45240,39.301649,-84.52545400000001
Steak 'n Shake,Fast food restaurants,Fairborn,OH,45324,39.772121999999996,-84.049711
Taco Bell,Fast Food Restaurants,Cedar Falls,IA,50613,42.513003999999995,-92.43025300000001
Taco Bell,Fast Food Restaurants,Woodstock,GA,30189,34.11274,-84.559729
Taco Bell,Fast Food Restaurant,Bedford,IN,47421,38.860983000000004,-86.51317
Taco Bell,Fast Food Restaurant,New London,CT,06320,41.36003,-72.116037
Taco Bell,Fast Food,Old Greenwich,CT,06870,41.044315000000005,-73.573211
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Wheat Ridge,CO,80033,39.783281,-105.110201
Taco Bell,Fast Food Restaurant,Wheat Ridge,CO,80033,39.783281,-105.110201
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Pueblo,CO,81004,38.2173,-104.623076
Taco Bell,Fast Food,Evergreen,CO,80439,39.651885,-105.34706399999999
Taco Bell,Fast Food,Denver,CO,80209,39.708721000000004,-104.988019
Taco Bell,Fast Food,Denver,CO,80224,39.698213,-104.905377
Subway,Fast Food Restaurants,Rockford,IL,61101,42.27097,-89.093809
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Middletown,NY,10940,41.424817,-74.428715
Taco Bell,Fast Food Restaurant,Centereach,NY,11720,40.858174,-73.09132
Taco Bell,Fast Food Restaurant,Johnson City,NY,13790,42.126495,-75.971326
Taco Bell,Fast Food Restaurant,Commack,NY,11725,40.842693,-73.286906
Taco Bell,Fast Food Restaurants,Fairport,NY,14450,43.129114,-77.44128
Taco Bell,Fast Food Restaurant,Alamogordo,NM,88310,32.876236999999996,-105.961302
Taco Bell,Fast Food,Alamogordo,NM,88310,32.876236999999996,-105.961302
Taco Bell,Fast Food,Dayton,NV,89403,39.261575,-119.58235400000001
Taco Bell,Fast Food Restaurants,Las Vegas,NV,89123,36.020947,-115.127163
Taco Bell,Fast Food Restaurant,Ridge,NY,11961,40.891991,-72.90004499999999
Taco Bell,Fast Food Restaurants,Hobbs,NM,88240,32.718678999999995,-103.141005
Taco Bell,Fast Food,Grants,NM,87020,35.128436,-107.826916
Taco Bell,Fast Food Restaurant,Grants,NM,87020,35.128436,-107.826916
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Utica,NY,13502,43.108865,-75.219611
Taco Bell,Fast Food Restaurant and Taco Place,Franklin Square,NY,11010,40.707514,-73.676553
McDonald's,Fast Food,Temple,PA,19560,40.417026,-75.918858
Taco Bell,Fast Food Restaurants,Saint Cloud,MN,56304,45.568899,-94.142196
Taco Bell,Fast Food Restaurant,Saint Cloud,MN,56304,45.568899,-94.142196
Taco Bell,Fast Food,Saint Johns,MI,48879,42.991779,-84.546906
Sonic,Burger Joint and Fast Food Restaurant,East Alton,IL,62024,38.882938,-90.121824
Sonic,Fast Food Restaurant,Blackfoot,ID,83221,43.196044,-112.359343
Sonic,Fast Food Restaurant,Sandersville,GA,31082,32.952141999999995,-82.809506
McDonald's,Fast Food,Moundsville,WV,26041,39.923015,-80.74894599999999
McDonald's,Fast Food Restaurant,Moundsville,WV,26041,39.923015,-80.74894599999999
McDonald's,Fast Food,Casper,WY,82609,42.852143,-106.27072700000001
McDonald's,Fast Food Restaurants,Mifflinburg,PA,17844,40.921585,-77.035668
McDonald's,Fast Food,McKeesport,PA,15132,40.32189,-79.837342
McDonald's,Fast Food,Littlestown,PA,17340,39.74966,-77.09389499999999
McDonald's,Fast Food,Lock Haven,PA,17745,41.134843,-77.453863
McDonald's,Fast Food Restaurant,Lehighton,PA,18235,40.814993,-75.734528
McDonald's,Fast Food Restaurant,Lancaster,PA,17601,40.052141999999996,-76.25541199999999
McDonald's,Fast Food,Lancaster,PA,17601,40.076886,-76.296172
McDonald's,Fast Food Restaurant,Johnstown,PA,15901,40.320764000000004,-78.919648
McDonald's,Fast Food Restaurant,Kennett Square,PA,19348,39.859703,-75.691448
McDonald's,Fast Food Restaurant,Johnstown,PA,15904,40.297585,-78.835691
McDonald's,Fast Food Restaurant,Indiana,PA,15701,40.601765,-79.190508
McDonald's,Fast Food Restaurant,Holmes,PA,19043,39.899882,-75.304253
McDonald's,Fast Food,Harrisburg,PA,17111,40.240442,-76.805052
McDonald's,Fast Food Restaurant,Hatfield,PA,19440,40.286563,-75.263797
Sonic,Fast Food Restaurant Cobblestone,Jacksonville,FL,32277,30.366698,-81.594844
Sonic,Fast Food Restaurant,Sulphur Springs,TX,75482,33.120321999999994,-95.596209
Sonic,Fast Food Restaurant,Schulenburg,TX,78956,29.690194,-96.90262299999999
Taco Bell,Fast Food Restaurants,Phoenix,AZ,85034,33.430814,-112.065629
Taco Bell,Fast Food Restaurant,Phoenix,AZ,85034,33.430814,-112.065629
Taco Bell,Taco Place and Fast Food Restaurant,Phoenix,AZ,85043,33.461240000000004,-112.169699
Taco Bell,Fast Food Restaurants,Phoenix,AZ,85043,33.461240000000004,-112.169699
Taco Bell,Fast Food Restaurant,Peoria,AZ,85381,33.61031,-112.220979
Taco Bell,Fast Food Restaurant,Parker,AZ,85344,34.154006,-114.280569
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Parker,AZ,85344,34.154006,-114.280569
Taco Bell,Fast Food Restaurants,Parker,AZ,85344,34.154006,-114.280569
Taco Bell,Fast Food Restaurant,Mesa,AZ,85201,33.415485,-111.83957099999999
Taco Bell,Fast Food Restaurants,Mesa,AZ,85201,33.415485,-111.83957099999999
Taco Bell,Fast Food Restaurant and Mexican Restaurant Downtown Mesa,Mesa,AZ,85201,33.415485,-111.83957099999999
Taco Bell,Fast Food Restaurant,Mesa,AZ,85210,33.364785999999995,-111.85909
Taco Bell,Fast Food Restaurants,Glendale,AZ,85305,33.551660999999996,-112.261045
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Glendale,AZ,85307,33.536246999999996,-112.357368
Taco Bell,Fast Food Restaurants,Glendale,AZ,85308,33.638296999999994,-112.226662
Taco Bell,Fast Food Restaurant,Goodyear,AZ,85338,33.437508,-112.358127
Taco Bell,Fast Food,Gilbert,AZ,85233,33.334781,-111.80923600000001
Taco Bell,Fast Food Restaurant,Glendale,AZ,85301,33.509387,-112.201203
Taco Bell,Fast Food Restaurant,Glendale,AZ,85301,33.538778,-112.15376499999999
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Glendale,AZ,85302,33.56749,-112.152721
Taco Bell,Fast Food Restaurant,Glendale,AZ,85302,33.56749,-112.152721
Taco Bell,Fast Food,Glendale,AZ,85306,33.611138000000004,-112.16656200000001
Taco Bell,Fast Food,Glendale,AZ,85308,33.638421,-112.18253
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Glendale,AZ,85308,33.638421,-112.18253
Taco Bell,Fast Food Restaurant,Salem,NH,03079,42.767459,-71.224903
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Salem,NH,03079,42.767459,-71.224903
Taco Bell,Fast Food Restaurants,Grand Island,NE,68803,40.938809,-98.384672
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Kearney,NE,68847,40.683196,-99.084688
Cook Out,Fast Food Restaurants,Durham,NC,27704,36.047314,-78.903245
Backyard Grill,Fast Food Restaurant and American Restaurant North Park,Chicago,IL,60646,41.996978000000006,-87.728892
Burger King,Fast food restaurants,Plainville,MA,02762,42.010137,-71.30530300000001
Burger King,Fast Food Restaurant and Burger Joint,East Wareham,MA,02538,41.759167,-70.662328
Burger King,Fast Food,Hyannis,MA,02601,41.652936,-70.286745
Burger King,Fast Food,Waltham,MA,02453,42.361645,-71.23909499999999
Burger King,Fast food restaurants,Watertown,MA,02472,42.362897,-71.158536
Burger King,Fast Food Restaurant,Indian River,MI,49749,45.404902,-84.610919
Burger King,Fast Food Restaurant,Traverse City,MI,49686,44.745917,-85.534544
Burger King,Fast Food Restaurant and Burger Joint,Reed City,MI,49677,43.888913,-85.522816
Burger King,Fast Food Restaurant,Traverse City,MI,49686,44.736267,-85.595371
Burger King,Fast Food Restaurant and Burger Joint,Kalkaska,MI,49646,44.741251,-85.17442700000001
Burger King,Fast Food Restaurants,Grand Rapids,MI,49548,42.8409,-85.674971
Burger King,Fast Food Restaurants,Grand Rapids,MI,49505,43.002767999999996,-85.65344499999999
Burger King,Fast Food Restaurant,Zeeland,MI,49464,42.807251,-86.018861
Burger King,Fast Food Restaurant and Burger Joint,Saugatuck,MI,49453,42.671803000000004,-86.189356
Burger King,Fast Food Restaurant and Burger Joint,Whitehall,MI,49461,43.409036,-86.321416
Burger King,Fast Food Restaurants,Muskegon,MI,49442,43.234168,-86.208448
Burger King,Fast Food Restaurant,Holland,MI,49423,42.769895,-86.11595
Burger King,Fast Food Restaurant and Burger Joint,Holland,MI,49424,42.803253999999995,-86.11354200000001
Burger King,Fast Food Restaurant,Grandville,MI,49418,42.906168,-85.77324200000001
Burger King,Fast Food Restaurant and Burger Joint,Fremont,MI,49412,43.467121,-85.950091
Burger King,Fast Food Restaurants,Fremont,MI,49412,43.467121,-85.950091
Panera Bread,Fast Food,Fishers,IN,46038,39.927862,-86.018433
Panera Bread,Fast Food,Carmel,IN,46033,40.002702,-86.12400600000001
Panera Bread,Fast Food,Lakewood,WA,98499,47.164901,-122.510451
Burger King,Fast Food Restaurant,Beloit,WI,53511,42.523067,-88.986968
Burger King,Fast food restaurants,Beloit,WI,53511,42.523067,-88.986968
Burger King,Fast Food Restaurants,Falls Church,VA,22046,38.887868,-77.179847
Burger King,Fast Food Restaurants,Collinsville,VA,24078,36.712779,-79.907962
Burger King,Fast Food Restaurant,Chesapeake,VA,23320,36.787332,-76.251413
Burger King,Fast Food Restaurants,Chesapeake,VA,23320,36.787332,-76.251413
Burger King,Fast Food Restaurant,Charlottesville,VA,22902,38.012708,-78.502175
Burger King,Fast food restaurants,Chesapeake,VA,23320,36.752962,-76.27165600000001
Burger King,Fast Food Restaurant,Burke,VA,22015,38.78962,-77.299052
Wendy's,"Fast Food Restaurant, Ice Cream Shop, and Burger Joint",Olympia,WA,98502,47.045663,-122.93310100000001
Wendy's,Fast Food Restaurant,Vancouver,WA,98684,45.636590999999996,-122.50498
Chicken Express,Fast Food Restaurant and Food,Azle,TX,76020,32.893012,-97.537666
Chicken Express,Fast Food Restaurant and Food,Weatherford,TX,76086,32.736443,-97.800159
Chicken Express,Fast Food Restaurant,Weatherford,TX,76086,32.736443,-97.800159
Chicken Express,Fast Food Restaurant,Tyler,TX,75701,32.336239,-95.340249
Chicken Express,Fast Food Restaurants,Snyder,TX,79549,32.698772,-100.919125
Gold Star Chili,Fast Food Restaurant,Mason,OH,45040,39.320289,-84.31349200000001
Gold Star Chili,Fast Food Restaurants,Cincinnati,OH,45255,39.071934000000006,-84.319825
Gold Star Chili,Fast Food Restaurants,Cincinnati,OH,45236,39.224916,-84.393112
Gold Star Chili,Fast Food Restaurants,Amelia,OH,45102,39.035672,-84.228275
Cluck-U Chicken,"Fried Chicken Joint, Fast Food Restaurant, and Wings Joint",Morristown,NJ,07960,40.797406,-74.477205
Local Burger,"Burger Joint, Fast Food Restaurant, and American Restaurant",Northampton,MA,01060,42.319928000000004,-72.62863
Local Burger,Fast Food Restaurant,Northampton,MA,01060,42.319928000000004,-72.62863
Jon Smith Subs,Fast Food Restaurant,Jupiter,FL,33458,26.934539,-80.095569
Bob Evans,Fast Food Restaurants,Westerville,OH,43082,40.147828999999994,-82.92378599999999
Bob Evans,Fast Food Restaurants,Springboro,OH,45066,39.561719000000004,-84.265038
Bob Evans,Fast Food Restaurants,Waverly,OH,45690,39.131627,-82.978443
Jimmy John's,Fast Food Restaurant,Plymouth,MI,48170,42.370567,-83.468859
Jimmy John's,Fast Food Restaurant,Livonia,MI,48150,42.368255,-83.371532
McDonald's,Fast Food Restaurant,San Jose,CA,95126,37.32325,-121.91326000000001
McDonald's,Fast Food,Oceanside,CA,92054,33.203582,-117.364021
McDonald's,Fast Food Restaurants,Santa Paula,CA,93060,34.346352,-119.07072600000001
McDonald's,Fast Food,El Cajon,CA,92021,32.82659,-116.90169399999999
McDonald's,Fast Food Restaurant,Westminster,CA,92683,33.765905,-117.99014199999999
McDonald's,Fast Food Restaurant and Burger Joint,Glendale,CA,91205,34.142416,-118.23666499999999
McDonald's,Fast Food,Glendale,CA,91210,34.146351,-118.259234
McDonald's,Fast Food Restaurant,Sylmar,CA,91342,34.29511,-118.417126
McDonald's,Fast Food,Palmdale,CA,93551,34.602013,-118.152452
McDonald's,Fast Food Restaurant,Corona,CA,92879,33.865369,-117.54410700000001
McDonald's,Fast Food Restaurant Boyle Heights,Los Angeles,CA,90023,34.027227,-118.219545
McDonald's,Fast Food Restaurants,Colton,CA,92324,34.047888,-117.309618
McDonald's,Fast Food,Colton,CA,92324,34.047888,-117.309618
McDonald's,Fast Food Restaurants,Manteca,CA,95337,37.786014,-121.216024
McDonald's,Fast Food,Calimesa,CA,92320,33.99431,-117.05710800000001
McDonald's,Fast Food Restaurant,Clovis,CA,93611,36.851817,-119.728874
McDonald's,Fast Food,Albany,CA,94706,37.882305,-122.29648
McDonald's,Fast Food Restaurants,Albany,CA,94706,37.882305,-122.29648
McDonald's,Fast Food Restaurant Willowbrook,Los Angeles,CA,90059,33.926014,-118.239029
McDonald's,Fast Food Restaurant,Los Angeles,CA,90059,33.926014,-118.239029
Fox's Gourmet Delicatessen,Fast Food Restaurants,Rochester,NY,14623,43.097204,-77.578662
Great Wraps,Fast Food Restaurants,Atlanta,GA,30305,33.818782,-84.388549
Burger King,Fast Food Restaurant,O Fallon,MO,63368,38.761728999999995,-90.700016
Burger King,Fast food restaurants,Minneapolis,MN,55431,44.840410999999996,-93.30899699999999
Burger King,Fast food restaurants,Eden Prairie,MN,55344,44.853033,-93.431919
Burger King,Fast Food Restaurants,Minneapolis,MN,55411,44.99953,-93.2906
Wendy's,Fast Food Restaurant and Burger Joint,Chattanooga,TN,37405,35.085457,-85.31638000000001
Wendy's,"Fast Food Restaurant, American Restaurant, and Burger Joint",Bristol,TN,37620,36.557175,-82.213986
Wendy's,Fast Food Restaurant,Sioux Falls,SD,57104,43.539712,-96.731302
Wendy's,Fast Food Restaurant,Rapid City,SD,57701,44.099255,-103.221751
Wendy's,Fast Food Restaurant and Burger Joint,Orangeburg,SC,29118,33.552926,-80.825271
Wendy's,Fast Food Restaurant,Mauldin,SC,29662,34.778702,-82.309939
Wendy's,Fast Food Restaurant,North Charleston,SC,29405,32.867672999999996,-79.99095
Wendy's,Fast Food Restaurants,North Charleston,SC,29418,32.86821,-80.024976
Wendy's,Fast Food Restaurant and Burger Joint,North Charleston,SC,29418,32.855356,-80.03709
Wendy's,Fast Food Restaurant and Burger Joint,Moncks Corner,SC,29461,33.208397999999995,-79.98289100000001
Wendy's,Fast Food Restaurant,Murrells Inlet,SC,29576,33.576373,-79.025986
Wendy's,Fast Food Restaurant,Gaston,SC,29053,33.835991,-81.091565
Wendy's,Fast Food Restaurant and Burger Joint,Columbia,SC,29212,34.053093,-81.159738
Wendy's,Fast Food Restaurant and Burger Joint Northwest Columbia,Columbia,SC,29212,34.053093,-81.159738
Wendy's,Fast Food Restaurant and Burger Joint,Duncan,SC,29334,34.915537,-82.107782
Wendy's,Fast Food Restaurant and Burger Joint,Florence,SC,29501,34.186116999999996,-79.767365
Wendy's,Fast Food Restaurant and Burger Joint,Darlington,SC,29532,34.283203,-79.860652
Wendy's,Fast Food Restaurant,Darlington,SC,29532,34.283203,-79.860652
Wendy's,Fast Food Restaurant,Providence,RI,02903,41.80778,-71.40764899999999
Wendy's,Fast Food Restaurant and Burger Joint,Providence,RI,02903,41.80778,-71.40764899999999
Wendy's,Fast Food Restaurant,Bishopville,SC,29010,34.088421000000004,-80.315952
Wendy's,Fast Food Restaurant,Spartanburg,SC,29303,35.021255,-81.894329
Wendy's,Fast Food Restaurants,Spartanburg,SC,29303,35.021255,-81.894329
Wendy's,Fast Food Restaurant and Burger Joint,Aynor,SC,29511,33.991029,-79.200414
Wendy's,Fast Food Restaurant,Aynor,SC,29511,33.991029,-79.200414
Wendy's,Fast Food Restaurant,Aiken,SC,29803,33.523625,-81.719725
Wendy's,Fast Food Restaurant,Indianapolis,IN,46250,39.904789,-86.058337
Wendy's,Fast Food Restaurant,Indianapolis,IN,46225,39.728193,-86.153649
Wendy's,Fast Food Restaurant and Burger Joint,Indianapolis,IN,46220,39.853082,-86.12163100000001
Wendy's,Fast Food Restaurant,Brownsburg,IN,46112,39.849635,-86.39575
Wendy's,Fast Food Restaurants,Avon,IN,46123,39.758208,-86.43463299999999
Wendy's,Fast Food Restaurant,Carmel,IN,46032,39.956695,-86.11593
Wendy's,Fast Food Restaurant,Fishers,IN,46037,39.927228,-86.02656
Wendy's,"Fast Food Restaurant, Burger Joint, and American Restaurant",Anderson,IN,46012,40.146814,-85.67609499999999
Wendy's,Fast Food Restaurant and Burger Joint,Scottsdale,AZ,85251,33.482318,-111.9268
Wendy's,Fast Food,Tempe,AZ,85284,33.334606,-111.94591299999999
Wendy's,Fast Food Restaurant,Phoenix,AZ,85012,33.49455,-112.068982
Wendy's,Fast Food Restaurant and Burger Joint,Phoenix,AZ,85017,33.494908,-112.11835900000001
Wendy's,Fast Food Restaurant,Phoenix,AZ,85022,33.637664,-112.06656399999999
Wendy's,Fast Food Restaurant,Prescott Valley,AZ,86314,34.597587,-112.341509
Carl's Jr.,Fast Food Restaurant,Sacramento,CA,95825,38.595821,-121.41111000000001
McDonald's,Fast Food,Destrehan,LA,70047,29.986065000000004,-90.363805
McDonald's,Fast Food Restaurants,Covington,LA,70433,30.499491,-90.109188
McDonald's,Fast Food Restaurants,Bossier City,LA,71112,32.477179,-93.67537800000001
McDonald's,Fast Food,Olive Hill,KY,41164,38.305217999999996,-83.156696
McDonald's,Fast Food Restaurants,Munfordville,KY,42765,37.273757,-85.903189
McDonald's,Fast Food,Morganfield,KY,42437,37.686717,-87.9139
McDonald's,Fast Food,Louisville,KY,40218,38.185972,-85.635717
McDonald's,Fast Food Restaurant,Louisville,KY,40223,38.263957,-85.575526
McDonald's,Fast Food Restaurants,Louisville,KY,40291,38.164289000000004,-85.598125
McDonald's,Fast Food Restaurant,Madisonville,KY,42431,37.326721,-87.479226
McDonald's,Fast Food Restaurants,Louisville,KY,40219,38.135996,-85.715098
McDonald's,Fast Food,Louisville,KY,40222,38.282354,-85.630831
McDonald's,Fast Food Restaurants,Louisville,KY,40228,38.158894000000004,-85.65996899999999
McDonald's,Fast Food Restaurants,Louisville,KY,40214,38.145181,-85.776078
McDonald's,Fast Food,Louisville,KY,40219,38.168,-85.705726
McDonald's,Fast Food Restaurant,Louisville,KY,40213,38.199234999999994,-85.732586
McDonald's,Fast Food,Louisville,KY,40218,38.208502,-85.669157
McDonald's,Fast Food Restaurant,Lexington,KY,40511,38.102275,-84.483579
McDonald's,Fast Food Restaurants,Liberty,KY,42539,37.319071,-84.92845799999999
McDonald's,Fast Food Restaurant,Lexington,KY,40505,38.042584000000005,-84.424162
McDonald's,Fast Food,Lexington,KY,40509,38.019383000000005,-84.415518
McDonald's,Fast Food Restaurant,Louisville,KY,40229,38.082471999999996,-85.667665
McDonald's,Fast Food Restaurants,Hopkinsville,KY,42240,36.871276,-87.499526
McDonald's,Fast Food,Hopkinsville,KY,42240,36.844497,-87.48482299999999
McDonald's,Fast Food Restaurant,Hopkinsville,KY,42240,36.871276,-87.499526
McDonald's,Fast Food,Henderson,KY,42420,37.834998,-87.592098
McDonald's,Fast Food Restaurants,Hodgenville,KY,42748,37.552836,-85.734323
Carl's Jr.,Fast Food,Poway,CA,92064,32.93853,-117.030229
Carl's Jr.,Fast Food Restaurant,Alpine,CA,91901,32.838696,-116.77796399999998
Carl's Jr.,Fast food restaurants,Monterey Park,CA,91754,34.038329,-118.146547
Carl's Jr.,Fast Food Restaurant and American Restaurant,Redlands,CA,92374,34.062352000000004,-117.200751
Dairy Queen,Fast Food Restaurants,Birch Run,MI,48415,43.247328,-83.781971
Dairy Queen,Fast Food Restaurants,Waterville,ME,04901,44.569409,-69.620925
Burger King,Fast Food Restaurants,Morgantown,WV,26505,39.649871999999995,-79.97379000000001
Taco Time,Fast Food Restaurants,La Grande,OR,97850,45.327245,-118.07846299999999
Taco Time,Fast Food Restaurant,Eugene,OR,97402,44.048007,-123.153908
Taco Time,Fast Food Restaurants,Rexburg,ID,83440,43.820337,-111.789549
Taco Time,Fast Food Restaurants,Moscow,ID,83843,46.729942,-117.00541000000001
Taco Time,Fast Food Restaurants,Blackfoot,ID,83221,43.192762,-112.355272
Subway,Fast Food Restaurants,Garland,TX,75042,32.931335,-96.649148
Subway,Fast Food Restaurants,Fredericksburg,TX,78624,30.257639,-98.85239200000001
Wendy's,Fast Food Restaurant and Burger Joint,Olathe,KS,66062,38.911039,-94.767768
Wendy's,Fast Food Restaurant,Kansas City,KS,66102,39.116678,-94.67056099999999
Wendy's,Fast Food Restaurant,Kansas City,KS,66103,39.051753000000005,-94.611839
Wendy's,Fast Food Restaurant and Burger Joint,Kansas City,KS,66112,39.128502000000005,-94.759536
Wendy's,Fast Food Restaurant,Kansas City,MO,64101,39.099914,-94.603847
Wendy's,Fast Food Restaurant,Bonner Springs,KS,66012,39.09838,-94.882215
Wendy's,Fast Food Restaurant,Terre Haute,IN,47807,39.464065000000005,-87.41415400000001
Wendy's,Fast Food Restaurant and Burger Joint,Lafayette,IN,47905,40.393575,-86.84780699999999
Wendy's,Fast Food Restaurant,West Lafayette,IN,47906,40.453125,-86.917037
Wendy's,Fast Food Restaurant,Jasper,IN,47546,38.421469,-86.93795899999999
Wendy's,Fast Food Restaurant,Bloomington,IN,47404,39.165631,-86.575749
Wendy's,Fast Food Restaurant,Clarksville,IN,47129,38.314292,-85.761381
Wendy's,Fast Food,Fort Wayne,IN,46805,41.105777,-85.115845
Wendy's,Fast Food Restaurant,South Bend,IN,46637,41.719120000000004,-86.250449
Wendy's,Fast Food Restaurant,Fort Wayne,IN,46802,41.077253000000006,-85.137446
Wendy's,Fast Food Restaurant,East Greenwich,RI,02818,41.670460999999996,-71.499516
Wendy's,Fast Food Restaurants,Providence,RI,02909,41.832526,-71.46584
Wendy's,Fast Food Restaurant and Burger Joint Manton,Providence,RI,02909,41.832526,-71.46584
Wendy's,Fast Food Restaurant,Goshen,IN,46526,41.588975,-85.846638
Wendy's,Fast Food Restaurant,Auburn,IN,46706,41.366735,-85.069754
Wendy's,Fast Food Restaurant,York,PA,17403,39.938357,-76.69095300000001
Wendy's,Fast Food Restaurant and Burger Joint,Quakertown,PA,18951,40.443337,-75.358228
Wendy's,Fast Food Restaurants,Pottstown,PA,19464,40.255432,-75.665849
Wendy's,Fast Food Restaurant,Monroeville,PA,15146,40.427834000000004,-79.705525
Wendy's,Fast Food Restaurants,Hermitage,PA,16148,41.233765000000005,-80.449572
Wendy's,Fast Food Restaurant,New Oxford,PA,17350,39.870819,-77.02798100000001
Wendy's,Fast Food Restaurant and Burger Joint,New Oxford,PA,17350,39.870819,-77.02798100000001
Wendy's,Fast Food Restaurant,Greensburg,PA,15601,40.282999,-79.549585
Wendy's,Fast Food Restaurant,Wexford,PA,15090,40.608835,-80.05278299999999
Wendy's,Fast Food Restaurant,Allison Park,PA,15101,40.592463,-79.948135
Wendy's,Fast Food Restaurant,Pittsburgh,PA,15237,40.537919,-80.011701
Wendy's,Fast Food Restaurant,Pittsburgh,PA,15238,40.536592999999996,-79.840641
Wendy's,Fast Food Restaurant,Cranberry Township,PA,16066,40.682315,-80.101261
Wendy's,Fast Food Restaurants,Dillsburg,PA,17019,40.116715,-77.039265
Subway,Fast Food Restaurants,Sherman,TX,75090,33.660309000000005,-96.60023000000001
Quiznos,Fast Food,Rock Springs,WY,82901,41.578998999999996,-109.25024199999999
Subway,Fast Food Restaurants,Abilene,TX,79606,32.396009,-99.761579
Subway,Fast Food,Dallas,TX,75246,32.796316,-96.773472
Subway,Fast Food Restaurants,Hidalgo,TX,78557,26.107236999999998,-98.256943
Pollo Tropical,Fast Food Restaurant,Miami,FL,33184,25.760929,-80.424805
Pollo Tropical,Fast Food Restaurant,Fort Lauderdale,FL,33316,26.098710999999998,-80.13708199999999
Taco Time,Fast Food Restaurants,Kaysville,UT,84037,41.037603999999995,-111.938556
Subway,Fast Food Restaurants,Butte,MT,59701,45.963451,-112.50804199999999
Subway,Fast Food Restaurants,Bozeman,MT,59718,45.671099,-111.18325300000001
Subway,Fast Food Restaurants,Corvallis,MT,59828,46.313055,-114.113991
Subway,Fast Food Restaurants,Missoula,MT,59801,46.845902,-114.02203999999999
Subway,Fast Food Restaurants,Great Falls,MT,59404,47.490047,-111.32873000000001
McDonald's,Fast Food Restaurant,Cincinnati,OH,45224,39.217424,-84.549015
McDonald's,Fast Food Restaurants,Pataskala,OH,43062,40.002869,-82.676224
McDonald's,Fast Food Restaurant,Columbus,OH,43213,39.98278,-82.81819899999999
McDonald's,Fast Food Restaurants,Madison,OH,44057,41.802227,-81.050529
McDonald's,Fast Food Restaurants,Johnstown,OH,43031,40.148657,-82.698414
McDonald's,Fast Food Restaurants,Reynoldsburg,OH,43068,39.927827,-82.82808100000001
McDonald's,Fast Food Restaurant,Reynoldsburg,OH,43068,39.954840000000004,-82.82746
McDonald's,Fast Food Restaurant,Independence,OH,44131,41.394082,-81.640393
McDonald's,Fast Food Restaurant,Columbus,OH,43223,39.945054999999996,-83.03684399999999
McDonald's,Fast Food Restaurant,Fostoria,OH,44830,41.164302,-83.421133
McDonald's,Fast Food Restaurant,Youngstown,OH,44502,41.060681,-80.644245
McDonald's,Fast Food Restaurant,Oxford,OH,45056,39.504128,-84.749377
McDonald's,Fast Food Restaurant,New Lexington,OH,43764,39.719998,-82.205368
McDonald's,Fast Food Restaurant and Food,New Lexington,OH,43764,39.719998,-82.205368
McDonald's,Fast food restaurants,Medina,OH,44256,41.111301,-81.864135
McDonald's,Fast Food Restaurants,Mentor,OH,44060,41.714794,-81.300779
McDonald's,Fast Food Restaurant,Fairfield,OH,45014,39.33725,-84.56127
McDonald's,Fast Food Restaurant,Hamilton,OH,45011,39.418325,-84.471625
