name,categories,city,state,postalCode,latitude,longitude,region
El Pollo Loco,Chicken,Glendale,CA,91201,34.168352,-118.285477,West
El Pollo Loco,Chicken,Long Beach,CA,90815,33.781273,-118.11344,West
El Pollo Loco,Chicken,San Jose,CA,95122,37.340322,-121.84310500000001,West
El Pollo Loco,Chicken,Denver,CO,80219,39.691074,-105.025499,West
El Pollo Loco,Chicken,Wilmington,CA,90744,33.790976,-118.26330300000001,West
El Pollo Loco,Chicken,Richmond,CA,94805,37.950749,-122.332902,West
El Pollo Loco,Chicken,Indio,CA,92201,33.712399,-116.2367558,West
El Pollo Loco,Chicken,Artesia,CA,90701,33.878723,-118.08271200000001,West
El Pollo Loco,Chicken,Venice,CA,90291,33.9976,-118.460757,West
El Pollo Loco,Chicken,Gilroy,CA,95021,37.0014,-121.5605,West
El Pollo Regio,Chicken,San Marcos,TX,78666,29.871579999999998,-97.93751999999999,South
El Pollo Regio,Chicken,Garland,TX,75042,32.915890000000005,-96.65041,South
El Ranchito Taco Shop,Ethnic,Poway,CA,92064,32.956309999999995,-117.034452,West
El Sombrero,Ethnic,Longview,TX,75601,32.512609999999995,-94.74953000000001,South
El Taquito,Ethnic,Miami,FL,33133,25.727395,-80.242638,South
Eudici's Pizza,Pizza,Saginaw,MI,48609,43.4156,-84.04944,Midwest
Extreme Pita,Ethnic,Riverside,CA,92506,33.955673,-117.32951100000001,West
Fajita Grill,Ethnic,Oswego,NY,13126,43.452684000000005,-76.52942900000001,Northeast
Fat Boy Burgers,Burger,Grand Rapids,MI,49505,43.007934000000006,-85.64964599999999,Midwest
Fat Mo's Burgers,Burger,Nashville,TN,37204,36.120008,-86.774845,South
Fat Patty's,Burger,Ashland,KY,41101,38.4791,-82.6411,South
Fatburger,Burger,Lynnwood,WA,98037,47.83035,-122.27788899999999,West
Fatburger,Burger,Carson,CA,90746,33.872259,-118.26693200000001,West
Fazoli's,Pizza,Odessa,TX,79762,31.89532,-102.33529200000001,South
Fazoli's,Pizza,Lexington,KY,40508,38.042019,-84.50461899999999,South
Fazoli's,Pizza,Fond du Lac,WI,54935,43.78515,-88.48096,Midwest
Fazoli's,Pizza,Council Bluffs,IA,51501,41.22918,-95.85016999999999,Midwest
Fazoli's,Pizza,Indianapolis,IN,46219,39.77218,-86.0354,Midwest
Fazoli's,Pizza,Lubbock,TX,79407,33.57712,-101.94646,South
Fazoli's,Pizza,Ankeny,IA,50021,41.73233,-93.58294000000001,Midwest
Fazoli's,Pizza,Overland Park,KS,66213,38.9103,-94.66716,Midwest
Fazzari's,Pizza,Clarkston,WA,99403,46.419483,-117.057654,West
Filippi's Pizza Grotto,Pizza,San Diego,CA,92109,32.797188,-117.2525,West
Filippi's Pizza Grotto,Pizza,Chula Vista,CA,91910,32.645386,-117.095244,West
Filippi's Pizza Grotto,Pizza,Poway,CA,92064,32.951076,-117.067806,West
Firehouse Subs,Sandwich,Apopka,FL,32712,28.68587218,-81.53919026,South
Firehouse Subs,Sandwich,Indianapolis,IN,46250,39.904644,-86.065508,Midwest
Firehouse Subs,Sandwich,Orlando,FL,32803,28.553236,-81.35300000000001,South
Firehouse Subs,Sandwich,Columbus,OH,43220,40.053552,-83.05055,Midwest
Firehouse Subs,Sandwich,Palmdale,CA,93551,34.602441999999996,-118.149932,West
Firehouse Subs,Sandwich,Fairfax,VA,22031,38.841471000000006,-77.273415,South
Firehouse Subs,Sandwich,Pensacola,FL,32503,30.472433000000002,-87.21002299999999,South
Firehouse Subs,Sandwich,Athens,GA,30606,33.962742,-83.398445,South
Firehouse Subs,Sandwich,Kansas City,MO,64114,38.967384,-94.606619,Midwest
Five Guys,Burger,Miami,FL,33174,25.754984,-80.36805799999999,South
Five Guys,Burger,Pompano Beach,FL,33063,26.235328999999997,-80.22291700000001,South
Five Guys,Burger,Fairfax,VA,22030,38.853833,-77.321556,South
Five Guys,Burger,Greensboro,NC,27408,36.085654999999996,-79.832321,South
Five Guys,Burger,Waltham,MA,2451,42.375888,-71.252606,Northeast
Five Guys,Burger,Naples,FL,34105,26.208926,-81.75089399999999,South
Five Guys,Burger,King George,VA,22485,38.349644,-77.055747,South
Five Guys,Burger,New York,NY,10017,40.751656,-73.973905,Northeast
Five Guys,Burger,Brooklyn,NY,11201,40.693702,-73.98568,Northeast
Five Guys,Burger,Roanoke,VA,24018,37.229535,-79.97875400000001,South
Five Guys,Burger,Howell,NJ,7731,40.15035,-74.22705,Northeast
Five Guys,Burger,Delafield,WI,53018,43.0533,-88.3716,Midwest
Five Guys,Burger,Dallas,TX,75240,32.928467,-96.82028000000001,South
Five Guys,Burger,Chelsea,MA,2150,42.394090000000006,-71.042404,Northeast
Five Guys,Burger,Sioux Falls,SD,57104,43.5464,-96.7315,Midwest
Five Guys,Burger,Miami,FL,33181,25.8978,-80.1622,South
Five Guys,Burger,Derry,NH,3038,42.89325895,-71.32671833,Northeast
Five Guys,Burger,Hockessin,DE,19707,39.774677000000004,-75.7113,South
Five Guys,Burger,Chicago,IL,60605,41.867953,-87.626338,Midwest
Five Guys,Burger,Kissimmee,FL,34741,28.341603999999997,-81.418144,South
Five Guys,Burger,Latham,NY,12110,42.72841371,-73.76069372,Northeast
Five Guys,Burger,Tualatin,OR,97062,45.38301771,-122.7480537,West
Five Guys,Burger,Boulder,CO,80301,40.019337,-105.25653,West
Five Guys,Burger,Enid,OK,73701,36.39761,-97.8159,South
Flame Broiler,Burger,West Covina,CA,91790,34.057426,-117.9355,West
Foster's Freeze,Snack,Los Angeles,CA,90041,34.136803,-118.215193,West
Foster's Freeze,Snack,Burbank,CA,91502,34.182066,-118.305205,West
Foster's Freeze,Snack,Watsonville,CA,95076,36.929840000000006,-121.76829,West
Four Burgers,Burger,Cambridge,MA,2139,42.366034,-71.10480600000001,Northeast
Fox's Gourmet Delicatessen,Sandwich,Rochester,NY,14623,43.097204,-77.578662,Northeast
Fox's Pizza Den,Pizza,Ebensburg,PA,15931,40.48025,-78.73658,Northeast
Fox's Pizza Den,Pizza,North Versailles,PA,15137,40.377725,-79.80345,Northeast
Fox's Pizza Den,Pizza,Clearwater,FL,33761,28.043117,-82.738236,South
Fox's Pizza Den,Pizza,West Newton,PA,15089,40.21176,-79.76943,Northeast
Fox's Pizza Den,Pizza,Tidioute,PA,16351,41.57917,-79.40229000000001,Northeast
Fratellos Hot Dogs,Snack,Round Lake,IL,60073,42.3238,-88.1652,Midwest
Fuddruckers,Burger,Concord,CA,94520,37.97043,-122.055049,West
Fuku,Ethnic,New York,NY,10005,40.704903,-74.006416,Northeast
Gambino's Pizza,Pizza,Goodland,KS,67735,39.341565,-101.707575,Midwest
Gangnam Style Korean Kitchen,Ethnic,Syracuse,NY,13210,43.04166,-76.118817,Northeast
Genghis Grill,Ethnic,Harker Heights,TX,76548,31.071540000000002,-97.66807,South
George's Gyros Spot 2,Ethnic,Hobart,IN,46342,41.550637,-87.274587,Midwest
Golden Chick,Chicken,Eastland,TX,76448,32.401088,-98.790162,South
Golden Chick,Chicken,Beeville,TX,78102,28.421414000000002,-97.756843,South
Golden Chick,Chicken,Greenville,SC,29615,34.863624,-82.34448499999999,South
Golden Chick,Chicken,Fort Worth,TX,76155,32.822720000000004,-97.05834,South
Golden Chick,Chicken,Longview,TX,75605,32.539153000000006,-94.754768,South
Golden Chick,Chicken,Sulphur,OK,73086,34.506311,-96.99327199999999,South
Golden Chick,Chicken,Bowie,TX,76230,33.550876,-97.836264,South
Golden Chick,Chicken,Austin,TX,78745,30.208436,-97.781257,South
Golden Chick,Chicken,Austin,TX,78745,30.208436,-97.781257,South
Golden Chick,Chicken,Austin,TX,78753,30.365671000000003,-97.695913,South
Golden Chick,Chicken,Whitesboro,TX,76273,33.638354,-96.90817,South
Golden Chick,Chicken,Pleasanton,TX,78064,28.945028999999998,-98.505655,South
Golden Chick,Chicken,Refugio,TX,78377,28.308218,-97.274514,South
Golden Chick,Chicken,San Marcos,TX,78666,29.880405,-97.94061500000001,South
Golden Chick,Chicken,Mesquite,TX,75150,32.823895,-96.647264,South
Golden Chick,Chicken,Mineral Wells,TX,76067,32.810808,-98.0862,South
Golden Chick,Chicken,Weatherford,TX,76087,32.757579,-97.711056,South
Golden Chick,Chicken,Harker Heights,TX,76548,31.077973999999998,-97.655563,South
Golden Chick,Chicken,Denton,TX,76209,33.216705,-97.127899,South
Golden Chick,Chicken,Denton,TX,76209,33.216705,-97.127899,South
Golden Chick,Chicken,Dallas,TX,75227,32.752001,-96.683417,South
Golden Dragon,Ethnic,Costa Mesa,CA,92627,33.647969,-117.91978200000001,West
Golden Harvest Chinese Restaurant,Ethnic,Sioux Falls,SD,57104,43.54465,-96.75871,Midwest
Good Guys Pizza,Pizza,North Tonawanda,NY,14120,43.063829999999996,-78.86614300000001,Northeast
Grand China Chinese Restaurant,Ethnic,Lancaster,PA,17601,40.061854,-76.305615,Northeast
Grande Italian Restaurant,Pizza,Canonsburg,PA,15317,40.26269,-80.13373,Northeast
Great American Hamburger Pie Co,Burger,Richmond,CA,94801,37.924401,-122.38368200000001,West
Great Bend Taco,Ethnic,Great Bend,KS,67530,38.362007,-98.781243,Midwest
Great Wall Restaurant,Ethnic,San Leandro,CA,94579,37.69077,-122.151877,West
Gyromania Grill,Ethnic,Pompano Beach,FL,33067,26.286061,-80.203049,South
Gyros Express,Ethnic,Chicago Heights,IL,60411-3407,41.49855,-87.64039,Midwest
Gyros Express,Ethnic,Chicago Heights,IL,60411-3407,41.49855,-87.64039,Midwest
Halo Burger,Burger,Fenton,MI,48430,42.816320000000005,-83.70745,Midwest
Happy Dragon,Ethnic,Plainfield,IN,46168,39.71863,-86.35918000000001,Midwest
Hardee's,Burger,Virginia Beach,VA,23454,36.875281,-76.038915,South
Hardee's,Burger,Norfolk,VA,23517,36.869021000000004,-76.291956,South
Hardee's,Burger,Richmond,VA,23230,37.585167,-77.496783,South
Hardee's,Burger,Roanoke,VA,24017,37.303452,-79.983783,South
Hardee's,Burger,Portsmouth,VA,23704,36.836845000000004,-76.308136,South
Hardee's,Burger,Pulaski,VA,24301,37.048369,-80.759749,South
Hardee's,Burger,Norfolk,VA,23505,36.929187,-76.317875,South
Hardee's,Burger,Newport News,VA,23608,37.131199,-76.532961,South
Hardee's,Burger,Lynchburg,VA,24502,37.365812,-79.172249,South
Hardee's,Burger,Lawrenceville,VA,23868,36.752234,-77.852597,South
Hardee's,Burger,Lynchburg,VA,24501,37.412957,-79.173991,South
Hardee's,Burger,Pensacola,FL,32526,30.519652,-87.314643,South
Hardee's,Burger,Panama City,FL,32405,30.211082,-85.650126,South
Hardee's,Burger,Jacksonville,FL,32218,30.429273,-81.65306600000001,South
Hardee's,Burger,Atlantic Beach,FL,32233,30.335676,-81.415375,South
Hardee's,Burger,Fort Walton Beach,FL,32547,30.44787,-86.638646,South
Hardee's,Burger,Graceville,FL,32440,30.968266999999997,-85.510864,South
Hardee's,Burger,DeLand,FL,32720,29.053904,-81.324411,South
Hardee's,Burger,Harrington,DE,19952,38.9237,-75.56721999999999,South
Hardee's,Burger,Chattahoochee,FL,32324,30.703743,-84.854535,South
Hardee's,Burger,Springdale,AR,72764,36.1825,-94.138655,South
Hardee's,Burger,Adairsville,GA,30103,34.376529999999995,-84.91441999999999,South
Hardee's,Burger,Park Hills,MO,63601,37.838741,-90.487971,Midwest
Hardee's,Burger,Marquette,MI,49855,46.545916,-87.420006,Midwest
Hardee's,Burger,Salisbury,MD,21801,38.342966,-75.604458,South
Hardee's,Burger,Linthicum Heights,MD,21090,39.224396999999996,-76.659193,South
Hardee's,Burger,Cambridge,MD,21613,38.557459,-76.060385,South
Hardee's,Burger,Hayesville,NC,28904,35.034764,-83.821833,South
Hardee's,Burger,Gastonia,NC,28052,35.238769,-81.19462800000001,South
Hardee's,Burger,Eden,NC,27288,36.492133,-79.746476,South
Hardee's,Burger,Conover,NC,28613,35.6961,-81.230717,South
Hardee's,Burger,Chapel Hill,NC,27517,35.909908,-78.983714,South
Hardee's,Burger,Carthage,NC,28327,35.34094,-79.400623,South
Hardee's,Burger,Bladenboro,NC,28320,34.545145,-78.785893,South
Hardee's,Burger,Carthage,NC,28327,35.332805,-79.415903,South
Hardee's,Burger,Columbia City,IN,46725,41.165002,-85.491461,Midwest
Hardee's,Burger,Springfield,IL,62702,39.831094,-89.63085600000001,Midwest
Hardee's,Burger,Rock Falls,IL,61071,41.779723,-89.689459,Midwest
Hardee's,Burger,Rantoul,IL,61866,40.307787,-88.155799,Midwest
Hardee's,Burger,Lincoln,IL,62656,40.157681,-89.376015,Midwest
Hardee's,Burger,Lebanon,IL,62254,38.598766,-89.80814000000001,Midwest
Hardee's,Burger,Dixon,IL,61021,41.838775,-89.480586,Midwest
Hardee's,Burger,Decatur,IL,62522,39.845562,-88.972223,Midwest
Hardee's,Burger,Waterloo,IA,50703,42.499109000000004,-92.330907,Midwest
Hardee's,Burger,Toledo,IA,52342,41.985609000000004,-92.579043,Midwest
Hardee's,Burger,Toledo,IA,52342,41.985609000000004,-92.579043,Midwest
Hardee's,Burger,Mount Pleasant,IA,52641,40.964267,-91.541462,Midwest
Hardee's,Burger,Mount Vernon,IA,52314,41.922059000000004,-91.417242,Midwest
Hardee's,Burger,Marshalltown,IA,50158,42.038049,-92.912755,Midwest
Hardee's,Burger,Knoxville,IA,50138,41.320674,-93.108756,Midwest
Hardee's,Burger,Grinnell,IA,50112,41.744996,-92.727375,Midwest
Hardee's,Burger,Parkersburg,WV,26101,39.264823,-81.537762,South
Hardee's,Burger,Wausau,WI,54401,44.957867,-89.667161,Midwest
Hardee's,Burger,Rothschild,WI,54474,44.897958,-89.612364,Midwest
Hardee's,Burger,Oshkosh,WI,54901,44.020503999999995,-88.542713,Midwest
Hardee's,Burger,Yorktown,VA,23693,37.116291,-76.465648,South
Hardee's,Burger,Wise,VA,24293,36.977969,-82.58068399999999,South
Hardee's,Burger,Cleveland,TN,37312,35.213156,-84.869776,South
Hardee's,Burger,Forest City,IA,50436,43.263813,-93.63955899999999,Midwest
Hardee's,Burger,Brookings,SD,57006,44.310761,-96.764849,Midwest
Hardee's,Burger,Paragould,AR,72450,36.054027000000005,-90.50516,South
Hardee's,Burger,Harrison,AR,72601,36.242613,-93.10715400000001,South
Hardee's,Burger,Fayetteville,AR,72703,36.106276,-94.14632900000001,South
Hardee's,Burger,Blythewood,SC,29016,34.214152,-80.980399,South
Hardee's,Burger,York,PA,17404,39.984772,-76.735218,Northeast
Hardee's,Burger,Uniontown,PA,15401,39.909589000000004,-79.743996,Northeast
Hardee's,Burger,Breezewood,PA,15533,39.999421000000005,-78.24042800000001,Northeast
Hardee's,Burger,Breezewood,PA,15533,39.999421000000005,-78.24042800000001,Northeast
Hardee's,Burger,Chambersburg,PA,17201,39.934121000000005,-77.649992,Northeast
Hardee's,Burger,Springfield,OH,45505,39.895261,-83.811262,Midwest
Hardee's,Burger,Jeffersonville,OH,43128,39.621311,-83.612336,Midwest
Hardee's,Burger,Timmonsville,SC,29161,34.133819,-79.93646600000001,South
Hardee's,Burger,South Boston,VA,24592,36.686954,-78.899399,South
Hardee's,Burger,Fayetteville,NC,28311,35.10727,-78.879354,South
Hardee's,Burger,Mars Hill,NC,28754-6003,35.818208,-82.538384,South
Hardee's,Burger,Kinston,NC,28504,35.244391,-77.586022,South
Hardee's,Burger,Enoree,SC,29335,34.697903000000004,-81.93826999999999,South
Hardee's,Burger,Florence,SC,29505,34.166264,-79.76440600000001,South
Hardee's,Burger,Easley,SC,29640,34.835799,-82.618877,South
Hardee's,Burger,Columbia,SC,29205,33.987691,-80.987066,South
Hardee's,Burger,Jefferson,NC,28640,36.420584000000005,-81.46634300000001,South
Hardee's,Burger,Indian Trail,NC,28079,35.085433,-80.662131,South
Hardee's,Burger,Jacksonville,NC,28546,34.780322999999996,-77.394574,South
Hardee's,Burger,Chattanooga,TN,37415,35.121858,-85.293461,South
Hardee's,Burger,Chattanooga,TN,37419,35.026526000000004,-85.36339,South
Hardee's,Burger,Athens,TN,37303,35.452393,-84.62175699999999,South
Hardee's,Burger,Rapid City,SD,57701,44.101845000000004,-103.22173000000001,Midwest
Hardee's,Burger,Summerville,SC,29483,33.039059,-80.14493900000001,South
Hardee's,Burger,Piedmont,SC,29673,34.712582,-82.45276199999999,South
Hardee's,Burger,Orangeburg,SC,29115,33.485785,-80.83201600000001,South
Hardee's,Burger,Moncks Corner,SC,29461,33.203903000000004,-79.987176,South
Hardee's,Burger,Lexington,SC,29073,33.907247999999996,-81.223804,South
Hardee's,Burger,Hartsville,SC,29550,34.360144,-80.067699,South
Hardee's,Burger,Millsboro,DE,19966-4737,38.578309999999995,-75.28907,South
Hardee's,Burger,Liberty,MO,64068,39.23730674,-94.43485759,Midwest
Hardee's,Burger,Anderson,SC,29621,34.5515,-82.6766,South
Hardee's,Burger,Sioux Falls,SD,57103,43.5467,-96.714,Midwest
Hardee's,Burger,Ocala,FL,34471,29.166079999999997,-82.16314,South
Hardee's,Burger,Elk Grove Village,IL,60007,42.003547999999995,-87.95951,Midwest
Hardee's,Burger,Indianapolis,IN,46278,39.883105,-86.265062,Midwest
Hardee's,Burger,Knoxville,TN,37931,35.979623,-84.114039,South
Hardee's,Burger,Festus,MO,63028,38.21353844,-90.40835567,Midwest
Hardee's,Burger,Moline,IL,61265,41.473776,-90.4902,Midwest
Hardee's,Burger,Fort Mill,SC,29708,35.06096875,-80.96264088,South
Heff's Burgers,Burger,San Angelo,TX,76903,31.47815,-100.45495,South
Hernandez Mexican Restaurant,Ethnic,Delavan,WI,53115,42.63089,-88.63918000000001,Midwest
High Tech Burrito,Ethnic,Danville,CA,94506,37.798745000000004,-121.918343,West
Hon Lin Restaurant,Ethnic,San Bruno,CA,94066,37.624702,-122.41096499999999,West
Hot Dog on a Stick,Snack,Milpitas,CA,95035,37.419405,-121.89749099999999,West
Hot Dog on a Stick,Snack,Santa Maria,CA,93454,34.952117,-120.43348200000001,West
Hot Dog on a Stick,Snack,Sacramento,CA,95815,38.599885,-121.427442,West
Hot Dog on a Stick,Snack,Clovis,CA,93612,36.808483,-119.69389,West
Hot Dog on a Stick,Snack,Roseville,CA,95678,38.77343,-121.26943200000001,West
Hot Lips Pizza,Pizza,Portland,OR,97201,45.510248,-122.68338500000002,West
Hunan Gardens,Ethnic,Lima,OH,45804,40.73101,-84.07296,Midwest
In-N-Out Burger,Burger,Arroyo Grande,CA,93420,35.1273,-120.598,West
In-N-Out Burger,Burger,Azusa,CA,91702,34.117576,-117.907269,West
In-N-Out Burger,Burger,Baldwin Park,CA,91706,34.068261,-117.973647,West
In-N-Out Burger,Burger,Barstow,CA,92311,34.868082,-117.11592900000001,West
In-N-Out Burger,Burger,Auburn,CA,95603,38.90162,-121.074773,West
In-N-Out Burger,Burger,Mesa,AZ,85204,33.383365000000005,-111.806379,West
In-N-Out Burger,Burger,Northridge,CA,91324,34.23081,-118.55311699999999,West
In-N-Out Burger,Burger,Northridge,CA,91325,34.249947,-118.502025,West
In-N-Out Burger,Burger,Northridge,CA,91325,34.249947,-118.502025,West
In-N-Out Burger,Burger,Lodi,CA,95242,38.115581,-121.308422,West
In-N-Out Burger,Burger,Las Vegas,NV,89103,36.101698999999996,-115.181949,West
In-N-Out Burger,Burger,Las Vegas,NV,89119,36.104154,-115.13766899999999,West
In-N-Out Burger,Burger,Las Vegas,NV,89128,36.195559,-115.246489,West
In-N-Out Burger,Burger,La Habra,CA,90631,33.924611999999996,-117.92376000000002,West
In-N-Out Burger,Burger,La Puente,CA,91744,34.037558000000004,-117.95154299999999,West
In-N-Out Burger,Burger,Lake Elsinore,CA,92532,33.663594,-117.298456,West
In-N-Out Burger,Burger,Huntington Park,CA,90255,33.987229,-118.225232,West
In-N-Out Burger,Burger,Santa Barbara,CA,93111,34.443144000000004,-119.790749,West
In-N-Out Burger,Burger,Gilbert,AZ,85295,33.305915,-111.74355800000001,West
In-N-Out Burger,Burger,Gilbert,AZ,85295,33.305915,-111.74355800000001,West
In-N-Out Burger,Burger,Glendale,CA,91204,34.145491,-118.255077,West
In-N-Out Burger,Burger,Glendale,CA,91204,34.145491,-118.255077,West
In-N-Out Burger,Burger,Fullerton,CA,92832,33.860445,-117.92383000000001,West
In-N-Out Burger,Burger,El Cajon,CA,92020,32.81951,-116.961817,West
In-N-Out Burger,Burger,Fontana,CA,92335,34.075035,-117.435042,West
In-N-Out Burger,Burger,Chino,CA,91710,33.997279999999996,-117.718356,West
In-N-Out Burger,Burger,San Diego,CA,92128,32.981603,-117.077584,West
In-N-Out Burger,Burger,Pasadena,CA,91107,34.149654,-118.10686399999999,West
In-N-Out Burger,Burger,Tustin,CA,92782,33.695009999999996,-117.827149,West
In-N-Out Burger,Burger,American Fork,UT,84003,40.375911,-111.8147,West
In-N-Out Burger,Burger,Temple City,CA,91780,34.092471999999994,-118.038326,West
In-N-Out Burger,Burger,Vista,CA,92081,33.184468,-117.285087,West
In-N-Out Burger,Burger,Westminster,CA,92683,33.758714000000005,-118.019504,West
In-N-Out Burger,Burger,Union City,CA,94587,37.599270000000004,-122.06559299999999,West
In-N-Out Burger,Burger,Tracy,CA,95376,37.761438,-121.434505,West
In-N-Out Burger,Burger,San Diego,CA,92110,32.752136,-117.205504,West
In-N-Out Burger,Burger,Rohnert Park,CA,94928,38.361249,-122.713603,West
In-N-Out Burger,Burger,Roseville,CA,95678,38.789657,-121.28319499999999,West
In-N-Out Burger,Burger,Pico Rivera,CA,90660,34.000845,-118.08286100000001,West
In-N-Out Burger,Burger,Murrieta,CA,92563,33.573190000000004,-117.17881000000001,West
In-N-Out Burger,Burger,Cerritos,CA,90703,33.88713,-118.10215,West
In-N-Out Burger,Burger,Highland,CA,92346,34.1078,-117.1937,West
In-N-Out Burger,Burger,Highland,CA,92346,34.1078,-117.1937,West
In-N-Out Burger,Burger,Gustine,CA,95322,37.10065,-121.01378000000001,West
In-N-Out Burger,Burger,Chandler,AZ,85286,33.28123,-111.79028000000001,West
In-N-Out Burger,Burger,Chandler,AZ,85286,33.28123,-111.79028000000001,West
In-N-Out Burger,Burger,Tempe,AZ,85281,33.4349,-111.9255,West
In-N-Out Burger,Burger,Escondido,CA,92029,33.1152,-117.1019,West
In-N-Out Burger,Burger,Casa Grande,AZ,85194,32.88027,-111.68206,West
In-N-Out Burger,Burger,Casa Grande,AZ,85194,32.88027,-111.68206,West
In-N-Out Burger,Burger,Dallas,TX,75244,32.924004,-96.83874,South
In-N-Out Burger,Burger,San Jose,CA,95110,37.35028,-121.92187,West
In-N-Out Burger,Burger,Killeen,TX,76541,31.090290000000003,-97.72158,South
In-N-Out Burger,Burger,San Leandro,CA,94579,37.68701,-122.13103999999998,West
iSushi,Ethnic,Castro Valley,CA,94546,37.69618,-122.07811000000001,West
Italian Pizzeria Restaurant,Pizza,Durham,NC,27705,36.058624,-78.930378,South
Italian Village Pizza,Pizza,Elizabeth,PA,15037,40.278776,-79.837097,Northeast
Italo's Pizza,Pizza,East Liverpool,OH,43920,40.66428,-80.62040999999999,Midwest
Jack in the Box,Burger,Castro Valley,CA,94546,37.695437,-122.08173500000001,West
Jack in the Box,Burger,Pinole,CA,94564,37.996359000000005,-122.284873,West
Jack in the Box,Burger,Antioch,CA,94509,37.999316,-121.80546000000001,West
Jack in the Box,Burger,West Covina,CA,91792,34.029369,-117.91533700000001,West
Jack in the Box,Burger,Fullerton,CA,92832,33.859865,-117.920754,West
Jack in the Box,Burger,Sacramento,CA,95825,38.596416,-121.41111000000001,West
Jack in the Box,Burger,Corona,CA,92879,33.888055,-117.518723,West
Jack in the Box,Burger,Woodland Hills,CA,91367,34.186457,-118.622409,West
Jack in the Box,Burger,Ontario,CA,91762,34.033169,-117.651474,West
Jack in the Box,Burger,Carson,CA,90745,33.82493,-118.241918,West
Jack in the Box,Burger,Altadena,CA,91001,34.182376,-118.16906599999999,West
Jack in the Box,Burger,Bakersfield,CA,93313,35.266543,-119.025897,West
Jack in the Box,Burger,Lomita,CA,90717,33.775878999999996,-118.31678799999999,West
Jack in the Box,Burger,Bakersfield,CA,93314,35.353978000000005,-119.33301599999999,West
Jack in the Box,Burger,Carson,CA,90746,33.845788,-118.26494199999999,West
Jack in the Box,Burger,South San Francisco,CA,94080,37.647773,-122.418953,West
Jack in the Box,Burger,Riverside,CA,92508,33.889298,-117.32151200000001,West
Jack in the Box,Burger,Huntington Beach,CA,92646,33.685315,-117.95395800000001,West
Jack in the Box,Burger,Roseville,CA,95661,38.744305,-121.254947,West
Jack in the Box,Burger,Rowland Heights,CA,91748,33.996415999999996,-117.90568200000001,West
Jack in the Box,Burger,San Rafael,CA,94901,37.973329,-122.538903,West
Jack in the Box,Burger,Rancho Cucamonga,CA,91730,34.107039,-117.61241799999999,West
Jack in the Box,Burger,Los Angeles,CA,90035,34.053846,-118.37890800000001,West
Jack in the Box,Burger,Sunland,CA,91040,34.259953,-118.316073,West
Jack in the Box,Burger,Torrance,CA,90502,33.831882,-118.28988600000001,West
Jack in the Box,Burger,Los Angeles,CA,90029,34.086355,-118.29141899999999,West
Jack in the Box,Burger,Sunnyvale,CA,94087,37.370723,-122.0416,West
Jack in the Box,Burger,Santa Monica,CA,90401,34.019702,-118.49109299999999,West
Jack in the Box,Burger,Downey,CA,90242,33.925376,-118.153924,West
Jack in the Box,Burger,Gilroy,CA,95020,37.014388000000004,-121.57256399999999,West
Jack in the Box,Burger,Citrus Heights,CA,95610,38.707903,-121.27242700000001,West
Jack in the Box,Burger,Sacramento,CA,95823,38.474759999999996,-121.418568,West
Jack in the Box,Burger,Los Angeles,CA,90040,33.977484000000004,-118.12976499999999,West
Jack in the Box,Burger,Baker,CA,92309,35.269529,-116.069525,West
Jack in the Box,Burger,Daly City,CA,94014,37.693253000000006,-122.464722,West
Jack in the Box,Burger,Los Angeles,CA,90047,33.974221,-118.30933600000002,West
Jack in the Box,Burger,Los Angeles,CA,90003,33.974938,-118.27830700000001,West
Jack in the Box,Burger,El Centro,CA,92243,32.766766,-115.53066000000001,West
Jack in the Box,Burger,Buena Park,CA,90620,33.847151000000004,-118.01321599999999,West
Jack in the Box,Burger,San Jose,CA,95125,37.293739,-121.874146,West
Jack in the Box,Burger,Orange,CA,92869,33.788121999999994,-117.82036200000002,West
Jack in the Box,Burger,Bakersfield,CA,93304,35.339883,-119.035519,West
Jack in the Box,Burger,Selma,CA,93662,36.574708,-119.628725,West
Jack in the Box,Burger,Anaheim,CA,92804,33.817771,-117.984352,West
Jack in the Box,Burger,Pomona,CA,91766,34.023685,-117.73200200000001,West
Jack in the Box,Burger,Los Angeles,CA,90033,34.045259,-118.203744,West
Jack in the Box,Burger,Los Angeles,CA,90033,34.045259,-118.203744,West
Jack in the Box,Burger,Kent,WA,98032,47.382674,-122.23109099999999,West
Jack in the Box,Burger,Kent,WA,98032,47.382674,-122.23109099999999,West
Jack in the Box,Burger,Everett,WA,98208,47.920706,-122.22995,West
Jack in the Box,Burger,Everett,WA,98208,47.878605,-122.211698,West
Jack in the Box,Burger,Seattle,WA,98198,47.357964,-122.31043500000001,West
Jack in the Box,Burger,Goodlettsville,TN,37072,36.326046999999996,-86.70745,South
Jack in the Box,Burger,Goodlettsville,TN,37072,36.326046999999996,-86.70745,South
Jack in the Box,Burger,Hermitage,TN,37076,36.174305,-86.601578,South
Jack in the Box,Burger,Madison,TN,37115,36.256142,-86.71438,South
Jack in the Box,Burger,Wylie,TX,75098,33.011125,-96.540686,South
Jack in the Box,Burger,Weatherford,TX,76086,32.73738,-97.766563,South
Jack in the Box,Burger,Los Angeles,CA,90008,34.007965000000006,-118.334799,West
Jack in the Box,Burger,Big Bear Lake,CA,92315,34.239609,-116.91243200000001,West
Jack in the Box,Burger,Long Beach,CA,90803,33.759626000000004,-118.146308,West
